Independent Variables,Dependent Variable,RMSE,R2,Adj R2,Cross Validation RMSE
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.10510388152238351,0.527972923641657,0.5237926100502917,0.109666827059555
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.0915474728818831,0.5801198460129037,0.5764013501842357,0.09218206253383616
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.43243936992196697,0.5062065977282039,0.5018335196269038,0.4191336448596397
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.111089449899597,0.5212674369928485,0.5170277390178775,0.1096008436986394
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.09256578979594152,0.5552707228500945,0.5513321609860362,0.09217021308453321
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.42760961201695236,0.47773715399906647,0.47311194798282197,0.4205020885604764
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.1128827519338627,0.5215942278089983,0.5173574239224359,0.10821817053156393
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.08844684511553583,0.6019438239150989,0.5984186031674835,0.09166694218724655
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.4356424067288836,0.4904933009945781,0.4859810645458217,0.4180179246715732
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.11101962680432825,0.5349758746705449,0.5308575798336788,0.10926704747489935
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.09268867339453317,0.5784397263037074,0.5747063511861019,0.09244202718061816
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.42435641185219747,0.5067317242472675,0.502363296712926,0.42025099008662303
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.11116195211165653,0.5294609042928267,0.5252937683898848,0.10916963661936038
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.09072662755228719,0.5894047463825293,0.5857684784538136,0.09182826208705479
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.43474971266369367,0.5019080171756187,0.49749687046425894,0.4189909934492045
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.10190283078223175,0.5399770991165489,0.5359030955662896,0.10980423696209995
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.08775302353563198,0.5958208083459351,0.5922413616301795,0.09202980788513138
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.4231409454369615,0.5081393279442261,0.5037833662728834,0.4202343570152453
"['Quarter', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.10179315342226086,0.5854774071099869,0.581806358316865,0.10892191291356898
"['Quarter', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.09482956904974328,0.5609164142334041,0.557027851112224,0.09213343661072888
"['Quarter', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.42015804254578787,0.5116274718545981,0.5073024014946388,0.419196390389165
"['Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.11284230255750007,0.47575883039728795,0.47189559407007564,0.11295424980363604
"['Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.09997281859044271,0.545432335113774,0.5420825365516058,0.09466960490600067
"['Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.4426919494487316,0.4578411880186892,0.4538459130593575,0.4295072275379607
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Volume Sold (Gallons) Per Capita,0.12969211443644332,0.4044522400517613,0.3965057169390346,0.12360173738666831
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.10253397360956434,0.45944313202939246,0.45223036433223096,0.10419193281577674
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.4562660314745078,0.40900995255613226,0.4011242439912771,0.4590210334315845
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.11355555281609922,0.521949975934775,0.5155712506321997,0.11374974550127426
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.0960209922811172,0.5605052358956452,0.5546409618008503,0.09457129878193758
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.41280587467306573,0.5072791884137948,0.5007047076068625,0.4255336281695694
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.1083110948150411,0.5803036280779252,0.5747035282301881,0.10673470457798125
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.09178293168312927,0.5996937952209709,0.5943524225849275,0.08935647523326443
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.43231746840690194,0.5035931545707668,0.496969490213668,0.4120245965100743
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.10790603222862284,0.5752879557167594,0.5696209306633137,0.10706059970281678
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.0909602216458076,0.5810606388423812,0.5754706399536955,0.0891551977673409
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.3917142477678534,0.5470197597514472,0.5409755460194428,0.4098623985315806
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.106297316076675,0.5684191294492624,0.5626604521550347,0.10667436720664183
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.08942596481520057,0.5973870999217158,0.592014948549285,0.08918533818872806
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.38337743745527264,0.5394515573504569,0.5333063594500183,0.40964320169035207
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.10864951478158365,0.5624385802661946,0.5566001032052543,0.10719039498302947
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.08823297261796696,0.6137005829286434,0.6085461059032287,0.08987828480501792
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.3909965153239035,0.5424536859605538,0.5363485461142157,0.4139189617346412
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.10717150712077057,0.5629885730584225,0.5571574346707662,0.10594851831934433
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.09399238116247344,0.5949116492402415,0.5895064673917051,0.08950385267201173
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.424518762289658,0.5029344254019681,0.4963019714784954,0.4112647040197679
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.10464280853412496,0.579023333317064,0.5734061502182554,0.10596828620684055
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.08765347046285388,0.6132793338517435,0.6081192360084013,0.08914946318860388
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.42371594621610137,0.4996720851813228,0.4929961011437125,0.41266690173298815
"['Year', 'Quarter', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.10785655480685163,0.5665665316318995,0.5607831347226142,0.10646105459479074
"['Year', 'Quarter', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.08780282735760986,0.5970266329391571,0.5916496717774855,0.0893140404130369
"['Year', 'Quarter', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.4046066264815946,0.5263994244693186,0.5200800691249508,0.4103532070217469
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.11033274014897078,0.5357438746678684,0.5302456526061999,0.1108630307446554
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.09153767456840538,0.5852317408137964,0.5803196074703625,0.0931029789427532
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.3992366171093869,0.5024911289870737,0.49659909202467045,0.41921371254658374
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.11140795781212678,0.5274944012634919,0.522957789163363,0.10856858083567651
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.09182508516662859,0.5903398038480561,0.5864065818761393,0.09149760881729085
"['Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.42851881771020045,0.4992588468263721,0.4944511400381467,0.41758785555799827
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita,0.10776264047507146,0.5654426730639083,0.5593176068830583,0.10634170712939739
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Sqrt,0.09088449216551832,0.6097127483459115,0.6042116669056832,0.08931155330991139
"['Year', 'Quarter', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Gallons) Per Capita - Log,0.4051706010218555,0.5382488568427832,0.5317404950327038,0.4084359143737883
['Year'],Volume Sold (Liters) Per Capita,0.5952911218320717,-0.0004374204037889129,-0.005586730655867234,0.6180218265959103
['Year'],Volume Sold (Liters) Per Capita - Sqrt,0.28202265313812913,-0.020306358510643552,-0.02555793535591877,0.2779480681136012
['Year'],Volume Sold (Liters) Per Capita - Log,0.6047214846770395,-0.00533501142823356,-0.01050952986940823,0.5976587604160637
['Quarter'],Volume Sold (Liters) Per Capita,0.6242475264175258,0.01912918477300063,0.01625062038495373,0.6121123257305254
['Quarter'],Volume Sold (Liters) Per Capita - Sqrt,0.26752514164703234,0.024925841458901088,0.022064288535816323,0.2744195772358905
['Quarter'],Volume Sold (Liters) Per Capita - Log,0.5685510663112644,0.02000342870528693,0.017127429963409546,0.5923385500648568
['Bottle Volume (ml)'],Volume Sold (Liters) Per Capita,0.5748546201805533,0.16795618810829227,0.16673707629599677,0.5638548729216659
['Bottle Volume (ml)'],Volume Sold (Liters) Per Capita - Sqrt,0.2574840367118589,0.16429907920244058,0.16307460898881765,0.25190606265565185
['Bottle Volume (ml)'],Volume Sold (Liters) Per Capita - Log,0.5536799210912041,0.12002908846619675,0.11873975379728274,0.5566461081542675
['State Bottle Cost'],Volume Sold (Liters) Per Capita,0.5607021495690429,0.17398672253512693,0.17277644667070946,0.5641106962011361
['State Bottle Cost'],Volume Sold (Liters) Per Capita - Sqrt,0.2461913384183154,0.16664246976415198,0.16542143308981372,0.2537291788012678
['State Bottle Cost'],Volume Sold (Liters) Per Capita - Log,0.5617935062411453,0.11956929829545282,0.11827928994130699,0.5596951484754447
['State Bottle Retail'],Volume Sold (Liters) Per Capita,0.5724134154100753,0.16860791994412694,0.1673897630502722,0.564833211346442
['State Bottle Retail'],Volume Sold (Liters) Per Capita - Sqrt,0.26375400082316586,0.14524930807886727,0.14399692611268256,0.2536142961958604
['State Bottle Retail'],Volume Sold (Liters) Per Capita - Log,0.5549349889398514,0.12174086824924768,0.1204540416825799,0.5589345277014963
['Bottles Sold'],Volume Sold (Liters) Per Capita,0.6049129455003994,0.1365731654559098,0.1353080711928416,0.5699798222367494
['Bottles Sold'],Volume Sold (Liters) Per Capita - Sqrt,0.2552846093418397,0.15430607632953341,0.15306696435345946,0.2557192200171631
['Bottles Sold'],Volume Sold (Liters) Per Capita - Log,0.552940005430508,0.11848681143163797,0.1171952170161531,0.5631779052875839
['Sale (Dollars)'],Volume Sold (Liters) Per Capita,0.5743520210013381,0.1522725994267612,0.15103050799734996,0.5700817672734793
['Sale (Dollars)'],Volume Sold (Liters) Per Capita - Sqrt,0.2637782232434188,0.14691187338509337,0.1456619274120312,0.2557112945135522
['Sale (Dollars)'],Volume Sold (Liters) Per Capita - Log,0.5717416955390681,0.10504682706614732,0.10373554036587784,0.5643252444751571
['Volume Sold (Liters)'],Volume Sold (Liters) Per Capita,0.5845213306732788,0.16204229088173117,0.16081451401855418,0.563900080244647
['Volume Sold (Liters)'],Volume Sold (Liters) Per Capita - Sqrt,0.2502250589277613,0.15610478475571932,0.15486830824986697,0.2534787181020678
['Volume Sold (Liters)'],Volume Sold (Liters) Per Capita - Log,0.5694672296236091,0.11532410173546115,0.1140278733130956,0.5604022041396377
['Volume Sold (Gallons)'],Volume Sold (Liters) Per Capita,0.5695665260619324,0.1629885737704131,0.16176218340231108,0.5656890259688565
['Volume Sold (Gallons)'],Volume Sold (Liters) Per Capita - Sqrt,0.2536167710799972,0.15135358789518638,0.1501101499287324,0.2541788040256061
['Volume Sold (Gallons)'],Volume Sold (Liters) Per Capita - Log,0.591888840240389,0.11391369226978187,0.11261539731340053,0.560521189377204
['Wages Per Capita'],Volume Sold (Liters) Per Capita,0.4754652836235021,0.3801920083435204,0.37928386476600173,0.48320130535481864
['Wages Per Capita'],Volume Sold (Liters) Per Capita - Sqrt,0.21717115713814072,0.419798745305754,0.4189486335772642,0.209543971686043
['Wages Per Capita'],Volume Sold (Liters) Per Capita - Log,0.5132572264887822,0.3296687596119665,0.3286865892963796,0.47268962738515335
['Average Emp Per Capita'],Volume Sold (Liters) Per Capita,0.46759887355849794,0.46383132874265887,0.4630457336199375,0.44884279742114214
['Average Emp Per Capita'],Volume Sold (Liters) Per Capita - Sqrt,0.1878221098847148,0.5320940485420679,0.5314084720564152,0.1905910884457033
['Average Emp Per Capita'],Volume Sold (Liters) Per Capita - Log,0.42148277390932154,0.48764180433815496,0.4868910963591633,0.43868248478120286
"['Year', 'Quarter']",Volume Sold (Liters) Per Capita,0.6060543761639019,0.023849548638876228,0.01665610389782146,0.611398155382295
"['Year', 'Quarter']",Volume Sold (Liters) Per Capita - Sqrt,0.27920442649147925,0.024223682318594175,0.017032994642238952,0.27407088237337995
"['Year', 'Quarter']",Volume Sold (Liters) Per Capita - Log,0.6149568418636069,0.010662665501698254,0.003372044024186782,0.5896999856862679
"['Year', 'Bottle Volume (ml)']",Volume Sold (Liters) Per Capita,0.5871309501121308,0.15708214507242968,0.15212015622811725,0.5621675810887399
"['Year', 'Bottle Volume (ml)']",Volume Sold (Liters) Per Capita - Sqrt,0.24735494694019294,0.1853748396712307,0.1805794009054984,0.25164570414256915
"['Year', 'Bottle Volume (ml)']",Volume Sold (Liters) Per Capita - Log,0.5488324568859962,0.13635824946521036,0.1312742656504361,0.5559276429043466
"['Year', 'State Bottle Cost']",Volume Sold (Liters) Per Capita,0.5884899273279202,0.15084960522214175,0.1458509274015215,0.5640900614429456
"['Year', 'State Bottle Cost']",Volume Sold (Liters) Per Capita - Sqrt,0.2483324170830619,0.16530148857044846,0.1603878843824894,0.2534448161908923
"['Year', 'State Bottle Cost']",Volume Sold (Liters) Per Capita - Log,0.5584707739146602,0.13017962142485762,0.12505926599542339,0.5582938055715999
"['Year', 'State Bottle Retail']",Volume Sold (Liters) Per Capita,0.5757400312133603,0.16457629673111396,0.15965842356985482,0.5637140392718424
"['Year', 'State Bottle Retail']",Volume Sold (Liters) Per Capita - Sqrt,0.2556194983377097,0.1569814404400277,0.15201885877963062,0.25316267438915124
"['Year', 'State Bottle Retail']",Volume Sold (Liters) Per Capita - Log,0.5598907044577839,0.12474019310498752,0.1195878174941265,0.5576923454060758
"['Year', 'Bottles Sold']",Volume Sold (Liters) Per Capita,0.5686044386224598,0.15461311049087711,0.14963658722665862,0.5667780354471613
"['Year', 'Bottles Sold']",Volume Sold (Liters) Per Capita - Sqrt,0.2688152783813301,0.13842684298046748,0.13335503631662915,0.25573834844571663
"['Year', 'Bottles Sold']",Volume Sold (Liters) Per Capita - Log,0.5580365025732776,0.12178664583291876,0.1166168836303163,0.5627580891908945
"['Year', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita,0.567483116430811,0.142074753325256,0.13702442074733268,0.5694857749194696
"['Year', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita - Sqrt,0.2502114317827568,0.15296082046560966,0.14797457069645936,0.25515815501812106
"['Year', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita - Log,0.5631630349935253,0.10360083724526092,0.09832402098180404,0.5623337232276601
"['Year', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita,0.5742355733456993,0.15912207367428777,0.15417209323969927,0.5637634441386578
"['Year', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Sqrt,0.2601304620489549,0.14073793451140115,0.13567973250705323,0.2538822264763027
"['Year', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Log,0.5675380405628354,0.11096196675327075,0.10572848311384919,0.560790978797731
"['Year', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita,0.5346533999026898,0.18526625867056823,0.18047018072308085,0.5640983018735366
